,idx,name,eans,slug
224,106506500000,Bon Chef Sauce curry,7610121931584,supermarche/denrees-alimentaires/garnitures-ingredients/soupes-sauces-bouillon/sauces
225,106506500000,Bon Chef Sauce curry,7610121949138,supermarche/denrees-alimentaires/garnitures-ingredients/soupes-sauces-bouillon/sauces
226,106506500000,Bon Chef Sauce curry,7610121949862,supermarche/denrees-alimentaires/garnitures-ingredients/soupes-sauces-bouillon/sauces
227,106506500000,Bon Chef Sauce curry,7613312137444,supermarche/denrees-alimentaires/garnitures-ingredients/soupes-sauces-bouillon/sauces
228,106506500000,Bon Chef Sauce curry,7613269298960,supermarche/denrees-alimentaires/garnitures-ingredients/soupes-sauces-bouillon/sauces
229,271711102300,Piments Padron,7617027845274,supermarche/denrees-alimentaires/fruits-et-legumes/legumes/legumes-frais
230,271711102300,Piments Padron,7617027845281,supermarche/denrees-alimentaires/fruits-et-legumes/legumes/legumes-frais
231,104472300000,M-Classic Semoule de blé dur,7613312078808,supermarche/denrees-alimentaires/garnitures-ingredients/garnitures-moulues-cereales
232,104472300000,M-Classic Semoule de blé dur,7613312078815,supermarche/denrees-alimentaires/garnitures-ingredients/garnitures-moulues-cereales
233,131028200000,Anna's Best Salade du mois,7613269213376,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/salades-coupees
234,131028200000,Anna's Best Salade du mois,7613269213383,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/salades-coupees
235,102708500000,Bio Sirop d'érable,7613269314967,supermarche/denrees-alimentaires/boulangerie/ingredients-de-boulangerie/boulangerie-desserts
236,102708500000,Bio Sirop d'érable,7610200304568,supermarche/denrees-alimentaires/boulangerie/ingredients-de-boulangerie/boulangerie-desserts
237,102708500000,Bio Sirop d'érable,7617015025282,supermarche/denrees-alimentaires/boulangerie/ingredients-de-boulangerie/boulangerie-desserts
238,102708500000,Bio Sirop d'érable,7613269314974,supermarche/denrees-alimentaires/boulangerie/ingredients-de-boulangerie/boulangerie-desserts
239,110125600000,Florida Hüppen,7610200033161,supermarche/denrees-alimentaires/chocolat/specialites
240,110125600000,Florida Hüppen,7617015023912,supermarche/denrees-alimentaires/chocolat/specialites
241,107159200000,M-Budget instant 300g,7613269179221,supermarche/denrees-alimentaires/boissons-chaudes-froides/cafe/cafe-soluble
242,107159200000,M-Budget instant 300g,7610121000389,supermarche/denrees-alimentaires/boissons-chaudes-froides/cafe/cafe-soluble
243,107159200000,M-Budget instant 300g,7613269179238,supermarche/denrees-alimentaires/boissons-chaudes-froides/cafe/cafe-soluble
244,107159200000,M-Budget instant 300g,7610121950585,supermarche/denrees-alimentaires/boissons-chaudes-froides/cafe/cafe-soluble
245,153484000000,M-Classic Pleurotes,7613312019535,supermarche/denrees-alimentaires/garnitures-ingredients/champignons-olives-en-conserve
246,153484000000,M-Classic Pleurotes,7613312019542,supermarche/denrees-alimentaires/garnitures-ingredients/champignons-olives-en-conserve
247,107120200000,M-Premium DeAgostino Espresso grains 500g,7617014120063,supermarche/denrees-alimentaires/boissons-chaudes-froides/cafe/cafe-en-poudre-en-grains
248,107120200000,M-Premium DeAgostino Espresso grains 500g,7613269185833,supermarche/denrees-alimentaires/boissons-chaudes-froides/cafe/cafe-en-poudre-en-grains
249,107120200000,M-Premium DeAgostino Espresso grains 500g,7617014120070,supermarche/denrees-alimentaires/boissons-chaudes-froides/cafe/cafe-en-poudre-en-grains
250,107120200000,M-Premium DeAgostino Espresso grains 500g,7613269185840,supermarche/denrees-alimentaires/boissons-chaudes-froides/cafe/cafe-en-poudre-en-grains
251,251463100000,MSC Crevettes au saumure,7617027890632,supermarche/denrees-alimentaires/poisson-fruits-de-mer/fruits-de-mer-crevettes
252,251463100000,MSC Crevettes au saumure,7617027890649,supermarche/denrees-alimentaires/poisson-fruits-de-mer/fruits-de-mer-crevettes
253,260206101000,Pommes Braeburn,2126913000000,supermarche/denrees-alimentaires/fruits-et-legumes/fruits/fruits-a-pepins
254,260206101000,Pommes Braeburn,7617027538664,supermarche/denrees-alimentaires/fruits-et-legumes/fruits/fruits-a-pepins
255,260206101000,Pommes Braeburn,7617027385060,supermarche/denrees-alimentaires/fruits-et-legumes/fruits/fruits-a-pepins
256,121050700000,Terrasuisse Cidre sans alcool,7617500197555,supermarche/denrees-alimentaires/boissons-chaudes-froides/jus-de-fruits-de-legumes
257,121050700000,Terrasuisse Cidre sans alcool,7617500230375,supermarche/denrees-alimentaires/boissons-chaudes-froides/jus-de-fruits-de-legumes
258,130600600000,Frifrench Sauce à salade à l'ail,7612232025008,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/sauces-a-salade
259,130600600000,Frifrench Sauce à salade à l'ail,7616800599083,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/sauces-a-salade
260,230110008100,Bio Saucisse à rotir,7617100217806,supermarche/denrees-alimentaires/viande/produits-de-charcuterie/saucisses-et-produits-carnes-bio-refrigeres
261,230110008100,Bio Saucisse à rotir,7617100724281,supermarche/denrees-alimentaires/viande/produits-de-charcuterie/saucisses-et-produits-carnes-bio-refrigeres
262,156056900000,Polli Poivrons grillés,80535881,supermarche/denrees-alimentaires/garnitures-ingredients/antipasti
263,156056900000,Polli Poivrons grillés,8001310271021,supermarche/denrees-alimentaires/garnitures-ingredients/antipasti
264,110170800000,Blévita Biscuits Choco & framboise,7613312127841,supermarche/denrees-alimentaires/chocolat/blevita
265,110170800000,Blévita Biscuits Choco & framboise,7613312127858,supermarche/denrees-alimentaires/chocolat/blevita
266,130339600000,YOU MSC Salade thon,7613269887171,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/salades-pretes-a-lemploi
267,130339600000,YOU MSC Salade thon,7613269887188,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/salades-pretes-a-lemploi
268,110189000000,Bruns de bâle,7613269730309,supermarche/denrees-alimentaires/boulangerie/boulangerie-patisserie/articles-de-fete
269,110189000000,Bruns de bâle,7613269730316,supermarche/denrees-alimentaires/boulangerie/boulangerie-patisserie/articles-de-fete
270,106830500000,Alnavit Jus de myrtille,42279044,supermarche/denrees-alimentaires/boissons-chaudes-froides/jus-de-fruits-de-legumes
271,106830500000,Alnavit Jus de myrtille,7613269432265,supermarche/denrees-alimentaires/boissons-chaudes-froides/jus-de-fruits-de-legumes
272,106830500000,Alnavit Jus de myrtille,4260012971460,supermarche/denrees-alimentaires/boissons-chaudes-froides/jus-de-fruits-de-legumes
273,106830500000,Alnavit Jus de myrtille,7613269432272,supermarche/denrees-alimentaires/boissons-chaudes-froides/jus-de-fruits-de-legumes
274,106830500000,Alnavit Jus de myrtille,4260012974690,supermarche/denrees-alimentaires/boissons-chaudes-froides/jus-de-fruits-de-legumes
275,106830500000,Alnavit Jus de myrtille,4260012973228,supermarche/denrees-alimentaires/boissons-chaudes-froides/jus-de-fruits-de-legumes
276,263330108400,Oranges blondes,7610200501363,supermarche/denrees-alimentaires/fruits-et-legumes/fruits/agrumes
277,263330108400,Oranges blondes,7617027388832,supermarche/denrees-alimentaires/fruits-et-legumes/fruits/agrumes
278,130811600000,Anna's Best Birchemüesli Classic,7613269305248,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/birchermuesli
279,130811600000,Anna's Best Birchemüesli Classic,7613269305255,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/birchermuesli
280,120298800000,Kult Ice Tea Thé vert,7613269264811,supermarche/denrees-alimentaires/boissons-chaudes-froides/the-glace/the-glace-liquide
281,120298800000,Kult Ice Tea Thé vert,7613269264828,supermarche/denrees-alimentaires/boissons-chaudes-froides/the-glace/the-glace-liquide
282,122065600000,Sarasay Max Havelaar Orange-Mangue,7616800836393,supermarche/denrees-alimentaires/boissons-chaudes-froides/jus-de-fruits-de-legumes
283,101272600000,Smams Maxi Mix,7613269333234,supermarche/denrees-alimentaires/chocolat/bonbons-chewing-gum
284,101272600000,Smams Maxi Mix,7613269333241,supermarche/denrees-alimentaires/chocolat/bonbons-chewing-gum
285,107157900000,Cafino Classic instant sachets 550g,7610200081193,supermarche/denrees-alimentaires/boissons-chaudes-froides/cafe/cafe-soluble
286,107157900000,Cafino Classic instant sachets 550g,7610121931157,supermarche/denrees-alimentaires/boissons-chaudes-froides/cafe/cafe-soluble
287,107157900000,Cafino Classic instant sachets 550g,7613312131305,supermarche/denrees-alimentaires/boissons-chaudes-froides/cafe/cafe-soluble
288,102089400000,Sucre de canne,3174660107465,supermarche/denrees-alimentaires/boulangerie/ingredients-de-boulangerie/sucre-edulcorants
289,102089400000,Sucre de canne,3174660084544,supermarche/denrees-alimentaires/boulangerie/ingredients-de-boulangerie/sucre-edulcorants
290,151203900000,Extra Gelée Framboises,7616800106045,supermarche/denrees-alimentaires/petit-dejeuner/confitures
291,151203900000,Extra Gelée Framboises,7616800559575,supermarche/denrees-alimentaires/petit-dejeuner/confitures
292,151203900000,Extra Gelée Framboises,2038000106048,supermarche/denrees-alimentaires/petit-dejeuner/confitures
293,122005500000,Actilife Good morning,7613312035351,supermarche/denrees-alimentaires/boissons-chaudes-froides/jus-de-fruits-de-legumes
294,122005500000,Actilife Good morning,7613312035368,supermarche/denrees-alimentaires/boissons-chaudes-froides/jus-de-fruits-de-legumes
295,121506600000,Sirop Orange sanguine,7613269355977,supermarche/denrees-alimentaires/boissons-chaudes-froides/sirop-soda
296,121506600000,Sirop Orange sanguine,7617500197296,supermarche/denrees-alimentaires/boissons-chaudes-froides/sirop-soda
297,121506600000,Sirop Orange sanguine,7617500230191,supermarche/denrees-alimentaires/boissons-chaudes-froides/sirop-soda
298,121506600000,Sirop Orange sanguine,7613269355984,supermarche/denrees-alimentaires/boissons-chaudes-froides/sirop-soda
299,121506600000,Sirop Orange sanguine,7617500230627,supermarche/denrees-alimentaires/boissons-chaudes-froides/sirop-soda
300,230100181000,Saucisse rôtir porc 2 pièce,7610200256614,supermarche/denrees-alimentaires/viande/saucisses/saucisses-non-fumees
301,230100181000,Saucisse rôtir porc 2 pièce,7617100516299,supermarche/denrees-alimentaires/viande/saucisses/saucisses-non-fumees
302,130201900000,La Pizza Prosciutto e Mascarpone,7613269490685,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/pizza
303,130201900000,La Pizza Prosciutto e Mascarpone,7613269490692,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/pizza
304,230111251900,Saucisse à rôtir Olma,7610200277664,supermarche/denrees-alimentaires/viande/saucisses/saucisses-non-fumees
305,230111251900,Saucisse à rôtir Olma,7617027144513,supermarche/denrees-alimentaires/viande/saucisses/saucisses-non-fumees
306,105355100000,Bio pignons,7610200303394,supermarche/denrees-alimentaires/boulangerie/ingredients-de-boulangerie/noix-fruits-secs
307,105355100000,Bio pignons,7617014145035,supermarche/denrees-alimentaires/boulangerie/ingredients-de-boulangerie/noix-fruits-secs
308,105355100000,Bio pignons,7617014001461,supermarche/denrees-alimentaires/boulangerie/ingredients-de-boulangerie/noix-fruits-secs
309,105355100000,Bio pignons,7613312172056,supermarche/denrees-alimentaires/boulangerie/ingredients-de-boulangerie/noix-fruits-secs
310,157134100000,M-Classic ravioli alla bolognese,7616800811253,supermarche/denrees-alimentaires/garnitures-ingredients/viande-en-conserve
311,157134100000,M-Classic ravioli alla bolognese,7613269186434,supermarche/denrees-alimentaires/garnitures-ingredients/viande-en-conserve
312,157134100000,M-Classic ravioli alla bolognese,7616800584430,supermarche/denrees-alimentaires/garnitures-ingredients/viande-en-conserve
313,157134100000,M-Classic ravioli alla bolognese,7613269186441,supermarche/denrees-alimentaires/garnitures-ingredients/viande-en-conserve
314,204015000000,Bio Lait entier UHT,7610200362735,supermarche/denrees-alimentaires/produits-laitiers-oeufs/lait-boissons-lactees/lait-uht
315,204015000000,Bio Lait entier UHT,7616600804578,supermarche/denrees-alimentaires/produits-laitiers-oeufs/lait-boissons-lactees/lait-uht
316,160561200000,Cowboy glace à l'eau,7617400040555,supermarche/denrees-alimentaires/produits-surgeles/glace-entremets
317,160561200000,Cowboy glace à l'eau,7624200006865,supermarche/denrees-alimentaires/produits-surgeles/glace-entremets
318,160367300000,Coco Ice-Land Pure coco,7613312067703,supermarche/denrees-alimentaires/produits-surgeles/glace-entremets
319,160367300000,Coco Ice-Land Pure coco,7613312067710,supermarche/denrees-alimentaires/produits-surgeles/glace-entremets
320,113855000000,Tourte nougat,7616700187298,supermarche/denrees-alimentaires/boulangerie/boulangerie-patisserie/patisserie-refrigeree
321,113855000000,Tourte nougat,7616700187304,supermarche/denrees-alimentaires/boulangerie/boulangerie-patisserie/patisserie-refrigeree
322,113671800000,Mini stollen au massepain,7613269876489,supermarche/denrees-alimentaires/boulangerie/boulangerie-patisserie/articles-de-fete
323,113671800000,Mini stollen au massepain,7613269876496,supermarche/denrees-alimentaires/boulangerie/boulangerie-patisserie/articles-de-fete
324,158592500000,Sumol Ananas,5601045002612,supermarche/denrees-alimentaires/garnitures-ingredients/du-monde-entier/portugal
325,158592500000,Sumol Ananas,7613269377047,supermarche/denrees-alimentaires/garnitures-ingredients/du-monde-entier/portugal
326,158592500000,Sumol Ananas,7613269377054,supermarche/denrees-alimentaires/garnitures-ingredients/du-monde-entier/portugal
327,111921100000,M-Classic Petits pains au beurre,7616700009378,supermarche/denrees-alimentaires/boulangerie/produits-frais-de-boulangerie-refrigeres
328,111921100000,M-Classic Petits pains au beurre,7616700044034,supermarche/denrees-alimentaires/boulangerie/produits-frais-de-boulangerie-refrigeres
329,200803100000,M-Budget Sere Maigre,7616600709873,supermarche/denrees-alimentaires/produits-laitiers-oeufs/fromages/fromage-frais-fromage-a-tartiner-et-cottage-cheese
330,200803100000,M-Budget Sere Maigre,7616600821933,supermarche/denrees-alimentaires/produits-laitiers-oeufs/fromages/fromage-frais-fromage-a-tartiner-et-cottage-cheese
331,100950700000,Tartufi,7616500656970,supermarche/denrees-alimentaires/chocolat/chocolat/pralines
332,100950700000,Tartufi,7616500390331,supermarche/denrees-alimentaires/chocolat/chocolat/pralines
333,157242200000,Knorr Quick Noodles Curry,7611100470254,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks
334,157242200000,Knorr Quick Noodles Curry,8714100397459,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks
335,157242200000,Knorr Quick Noodles Curry,8714100432297,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks
336,157242200000,Knorr Quick Noodles Curry,7611100470247,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks
337,113187000000,Coquin,7616700031539,supermarche/denrees-alimentaires/boulangerie/boulangerie-patisserie/patisserie-gateaux-petites
338,113187000000,Coquin,7616700058062,supermarche/denrees-alimentaires/boulangerie/boulangerie-patisserie/patisserie-gateaux-petites
339,106411100000,M-Classic Moutarde forte,7610145651055,supermarche/denrees-alimentaires/garnitures-ingredients/soupes-sauces-bouillon/moutarde
340,106411100000,M-Classic Moutarde forte,7610161430504,supermarche/denrees-alimentaires/garnitures-ingredients/soupes-sauces-bouillon/moutarde
341,106411100000,M-Classic Moutarde forte,7613269184256,supermarche/denrees-alimentaires/garnitures-ingredients/soupes-sauces-bouillon/moutarde
342,106411100000,M-Classic Moutarde forte,7617015030453,supermarche/denrees-alimentaires/garnitures-ingredients/soupes-sauces-bouillon/moutarde
343,106411100000,M-Classic Moutarde forte,7610145651062,supermarche/denrees-alimentaires/garnitures-ingredients/soupes-sauces-bouillon/moutarde
