id,name,barcode,category,Énergie (kJ),Sel (g),Protéines (g),Sucres (g),Glucides (g),Matières grasses (g),Acides gras saturés (g),Fibres alimentaires (g),Biotine (µg),Vitamine B1 (Thiamine) (mg),Vitamine E (Tocopherol) (mg),Acide folique (µg),Vitamine A (µg),Vitamine D (Cholacalciferol) (µg),Vitamine C (Acide ascorbique) (mg),Vitamine B6 (Pyridoxine) (mg),Vitamine B5 (acide pantothénique) (mg),Vitamine B3 (Niacine) (mg),Vitamine B2 (Riboflavine) (mg),Vitamine B12 (Cobalamine) (µg)
3357,Kellogg's : The Original :  Finding Dory : Rice Krispies : Multi-grain,5053827162692,/mueesli-cereales/cereales,1602.0,0.38,8.0,21.0,77.0,2.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3359,Migros Bio Câprons fins,7613312059210,/garnitures-ingredients/legumes-legumes-au-vinaigre,95.0,3.5,1.5,0.5,2.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3362,KOKOS Margarine ,7613269824107,/produits-laitiers-oeufs/margarine,2590.0,0.1,0.0,0.0,0.0,70.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3368,Holi : Energy Drink : Passionfruit,7613312046951,/boissons-chaudes-froides/boissons-energetiques,192.0,0.06,0.0,11.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.8,4.8,0.0,0.8
3370,M Classic Barbecue Tortilla Chips,7610200335319,/aperitif/snacks,1979.0,1.3,7.0,1.5,64.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3374,Agnesi Le Penne Ricce N.21,8001200044629,/garnitures-ingredients/pates,1521.0,0.01,13.0,2.5,72.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3378,Sun Queen Premium Noix de Cajou,7613269193975,/aperitif/noix-grillees,2440.0,0.6,18.0,6.0,26.0,45.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3384,Condy Cornichons,7613269303053,/garnitures-ingredients/legumes-legumes-au-vinaigre,105.0,2.0,0.5,3.5,4.5,0.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3395,Alnatura Sélection Citron vert et pavot,4104420139800,/chocolat/chocolat,2418.0,0.27,7.5,52.0,52.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3398,Alnatura Cranberry Chia Kekse,4104420172227,/chocolat/sain-bio,1828.0,0.15,6.7,20.0,71.0,12.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3401,Sumol Ananas,5601045000137,/garnitures-ingredients/du-monde-entier,181.0,0.01,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3403,M-Classic Concentré de tomates,7616800250106,/garnitures-ingredients/tomates-en-conserve,482.0,1.1,6.0,19.0,19.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3412,Bonherba Bonbons aux herbes,7610167616636,/chocolat/bonbons-chewing-gum,970.0,0.0,0.0,0.5,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3419,Bur Gusto Lasagne Fiorentina Pasta all'uovo con ripieno dl spinaci e ricotta,7613312020647,/produits-surgeles/plats-cuisines,590.0,0.9,6.0,2.0,13.0,7.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3432,Alnatura Vollkorn Farfalle Pâtes de blé complet,4104420013629,TO_CLASSIFY,1462.0,0.03,12.2,3.0,66.9,1.7,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3437,Croquettes torsadées,7616800460284,/produits-surgeles/legumes-pommes-de-terre,919.0,0.88,5.0,1.5,22.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3443,Scotland Saumon fume,7617027744591,/poisson-fruits-de-mer/traiteur,700.0,2.8,23.0,0.5,1.0,8.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3452,Mclassic Fruit fun pomme,7613312132265,/boissons-chaudes-froides/jus-de-fruits-de-legumes,60.0,0.0,0.5,3.5,3.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3462,M-Classic Bonbons aux fruits gélifiés,7613269199243,/chocolat/chocolat,1426.0,0.27,0.0,66.0,83.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3468,Rio mare Per Pasta Napoletana,8004030492004,/garnitures-ingredients/poisson-en-conserve,1205.0,2.0,11.5,2.0,4.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3470,M-Classic Sardines,7610200026880,/garnitures-ingredients/poisson-en-conserve,790.0,0.6,20.0,0.5,0.5,12.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3475,Banago,7613312014394,/petit-dejeuner/cacao-chocolats-en-poudre,1690.0,0.25,6.0,72.0,79.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3478,Migros Léger Joghurt Moka,22138774,/produits-laitiers-oeufs/yogourt,200.0,0.1,4.5,7.0,7.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3488,Léger Sirop pêche mangue,7613312043349,/boissons-chaudes-froides/sirop-soda,50.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3490,Chapaghetti Koreon Black spaghetti with roasted black bean sauce,8801043157728,/garnitures-ingredients/du-monde-entier,1810.0,2.0,8.0,4.3,68.0,14.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3496,Vita lait,22129611,/produits-laitiers-oeufs/lait-boissons-lactees,200.0,0.1,3.5,5.0,5.0,1.6,0.0,0.0,0.0,0.2,1.8,40.0,120.0,0.8,0.0,0.3,0.0,2.8,0.2,0.4
3500,Malbuner Party sticks original,7610200279682,/viande/viande-sechee-jambon,2064.0,5.1,35.0,1.0,1.5,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502,Muesli aux grains anciens,4104420131187,/mueesli-cereales/cereales,1576.0,0.04,12.0,14.0,58.0,8.6,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3511,Creme D'or Classic Cappuccino \u0026 Chocolate,7617400034592,/produits-surgeles/glace-entremets,1010.0,0.0,0.0,20.0,23.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3513,Alnatura Miel de fleurs,4104420024403,TO_CLASSIFY,1284.0,0.1,0.4,75.1,75.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3520,Blévita  Sandwich Yogourt/baies de bois,7617400038903,/chocolat/blevita,1968.0,1.1,11.0,14.0,55.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3529,M Budget Pommes de terre prêtés à rôtir,7616800905884,/garnitures-ingredients/pommes-de-terre-spaetzli,530.0,0.78,2.0,0.5,15.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3538,M Budget ICE TEA LEMON,7613269190738,/boissons-chaudes-froides/the-glace,100.0,0.01,0.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3542,Migros Bio Son d'avoine,7617027064743,/mueesli-cereales/cereales,1563.0,0.02,16.0,1.0,51.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3552,M Classic Lasagne,7613312005231,/garnitures-ingredients/pates,1500.0,0.0,2.5,1.5,2.5,12.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3554,Kinder Country Gefüllte Vollmilchschokolade,4008400260921,/chocolat/chocolat,2342.0,0.28,8.6,49.1,54.9,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3558,Migros Sélection Tourte De Linz,7613269179832,/boulangerie/boulangerie-patisserie,1840.0,0.1,6.0,23.0,64.0,17.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3566,Anna's Best Jambon d'épaule lard salami,7613269250302,/plats-cuisines/pizza-menus-snacks,1154.0,1.7,10.0,3.5,33.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3568,M-Classic Haricots verts séchés,7610200026729,/garnitures-ingredients/legumineuses-haricots-verts-seches,1200.0,0.3,26.0,13.0,22.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3573,Al Natura Nouilles sautées au curry Thaï,4104420145085,TO_CLASSIFY,817.0,1.2,5.4,1.4,28.0,6.4,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3582,Skai (Air boost),7616500913479,/chocolat/bonbons-chewing-gum,730.0,0.02,0.4,0.1,69.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3585,Dextrose : Multi-Vitamin,42214670,/chocolat/bonbons-chewing-gum,1558.0,0.1,0.0,80.0,89.0,1.0,0.0,0.0,50.0,1.1,12.0,0.0,0.0,0.0,80.0,1.4,6.0,16.0,1.4,2.5
3591,M Classic Moules,7613269304234,/garnitures-ingredients/poisson-en-conserve,382.0,1.8,15.0,1.0,2.0,2.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3596,Concombres aux fines herbes,7613269303114,/garnitures-ingredients/legumes-legumes-au-vinaigre,171.0,1.7,0.6,7.0,8.0,0.5,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3602,Migros Sélection Sommertrüffel Purée,7617027099349,/garnitures-ingredients/champignons,1321.0,0.39,4.0,0.5,2.0,34.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3604,Knorr Waldpilzsuppe mit Steinpilzen,8712100425790,/garnitures-ingredients/soupes-sauces-bouillon,203.0,0.68,0.9,0.5,4.1,3.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3610,Monini Vinaigrette Arancia e Lime,8005510006209,/garnitures-ingredients/soupes-sauces-bouillon,1356.0,3.1,0.0,4.0,4.0,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3617,Heinz Sauce aigre-douce et relévée au piment,87157833,/garnitures-ingredients/soupes-sauces-bouillon,804.0,1.4,0.4,42.3,46.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3619,Bischofszell Raviolis farcis à la viande de boeuf,7616800836744,/garnitures-ingredients/viande-en-conserve,340.0,0.9,4.0,2.5,10.0,2.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3621,Pelican Filets de tilapia panés en panure légére- salée et poivrée,7613269291589,/produits-surgeles/poisson-fruits-de-mer,850.0,0.53,17.0,0.5,11.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3625,M-Budget Miel de nectar,7617027068710,/petit-dejeuner/miel,1421.0,0.02,0.5,82.0,82.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3627,MIGROS BIO Reibkäse Pizza | Gratin,7613269290322,/produits-laitiers-oeufs/fromages,1327.0,0.8,27.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3629,Saucisses avec purée et choucroute,7613269639817,/plats-cuisines/pizza-menus-snacks,637.0,1.1,6.0,1.5,9.0,10.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3631,Escalopes de poulet,7610200052742,/produits-surgeles/viande,470.0,0.0,23.0,0.5,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3634,Délice de porc,7610200289407,/produits-surgeles/viande,960.0,1.7,16.0,2.5,10.0,14.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3638,Farmer Plus Crunchy Fibre,7613269865315,/produits-laitiers-oeufs/birchermueesli,520.0,0.1,4.5,11.0,16.0,4.3,1.9,2.0,4.0,0.1,0.09,18.0,0.0,0.0,7.0,0.1,0.0,1.2,0.2,0.3
3640,Farmer : Soft Choc : Chocolat Noir,7613269187219,/mueesli-cereales/barres-de-cereales,1970.0,0.6,6.0,40.0,64.0,21.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3649,Extra Fit \u0026 Well Fraises,7613312036204,/petit-dejeuner/confitures,604.0,0.04,0.8,34.0,34.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3651,Angus burger,7613312047590,/produits-surgeles/viande,990.0,1.1,16.0,0.5,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3653,Pelican Crevetten Tail-on,7613269304012,/produits-surgeles/poisson-fruits-de-mer,479.0,0.95,15.0,0.5,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3668,MIGROS BIO Amandes,7613312156957,/boulangerie/ingredients-de-boulangerie,2413.0,0.0,21.0,4.5,6.0,50.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3670,Cup Lovers Zimt Cake Cannelle,7613312138328,/boulangerie/ingredients-de-boulangerie,1337.0,1.0,6.0,29.0,48.0,11.0,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3672,MIGROS SÉLECTION PRALINÉS AUX VERMICELLES,7613312094686,TO_CLASSIFY,1931.0,0.18,4.5,48.0,52.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3674,Blévita au sésame,7617400033717,/chocolat/blevita,1940.0,1.5,13.0,3.0,50.0,21.0,0.0,12.0,0.0,0.4,0.0,80.0,0.0,0.0,0.0,0.6,0.0,6.4,0.6,0.0
3678,Heinz Tomato Ketchup Bio,8715700407760,/garnitures-ingredients/divers,476.0,1.7,1.4,24.8,25.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3683,Migros Bio Amandes,7613312022771,/boulangerie/ingredients-de-boulangerie,2420.0,0.1,21.0,4.0,9.0,49.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3701,CHOP STICK ASIAN FOOD CHINESE NOODLES Nouilles de blé,7613269293835,/garnitures-ingredients/du-monde-entier,1421.0,2.8,11.0,1.0,69.0,0.9,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3705,Flocons d'épeautre bio,4104420018747,/mueesli-cereales/cereales,1564.0,1.9,13.0,11.0,70.0,2.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3715,Pelican Filets Gourmet à la Provençale Cabillalud de l'Atlantique,7613269292760,/produits-surgeles/poisson-fruits-de-mer,722.0,0.9,14.0,0.7,4.5,11.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3741,Bio Boisson de petit-déjeuner,7618500949137,/boissons-chaudes-froides/jus-de-fruits-de-legumes,220.0,0.0,0.6,11.0,12.0,0.5,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3745,Délices de pain d'epice,4006780008119,/chocolat/jours-de-fetes-evenements,1772.0,0.2,8.0,43.0,55.0,17.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3747,Ice Tea pêche,76168338,/boissons-chaudes-froides/the-glace,140.0,0.03,0.0,8.0,8.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3762,MIGROS SÉLECTION TIRAMISÙ,7613269547907,/produits-laitiers-oeufs/dessert,1300.0,0.12,4.0,20.0,35.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3771,M Budget PIZZA MARGHERITA,7613269351627,/plats-cuisines/pizza-menus-snacks,1020.0,0.9,12.0,4.5,27.0,9.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3773,M Classic Mélange de melons,7613269429722,/plats-cuisines/pizza-menus-snacks,160.0,0.01,0.6,0.7,8.0,0.5,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3778,Anna's BEST VEGI HUMMUS TRIO,7613269351740,/plats-cuisines/pizza-menus-snacks,1147.0,1.3,8.0,0.8,15.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3780,Pâte à pizza,7613269207726,/boulangerie/ingredients-de-boulangerie,1180.0,1.3,8.0,2.5,43.0,8.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3782,M-Classic Mini-galettes de riz,7610200104182,/boulangerie/biscottes-pain-croustillant,1626.0,0.02,8.0,0.5,81.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3787,Sanpellegrino Sanbittèr,8002270020018,/boissons-chaudes-froides/boissons-daperitif,278.0,0.0,0.0,15.9,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3795,Bon Chef Bouillon de boeuf,7613312037324,/garnitures-ingredients/soupes-sauces-bouillon,15.0,0.9,0.5,0.5,0.7,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3797,MIGROS M budget CAPPUCCINO 24 tasses (env.),7613269115175,/boissons-chaudes-froides/cafe,134.0,0.18,0.8,3.5,4.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3805,SUMOL ORANGE AVEC JUS ET PULPE DE FRUIT LÉGÈREMENT GAZÉIFIÉE,5601045000427,/garnitures-ingredients/du-monde-entier,183.0,0.01,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3811,Anna's VEGI SALADBOWL FRENCH FRENCH DRESSING,7617027831963,/plats-cuisines/pizza-menus-snacks,706.0,1.0,2.0,2.0,4.0,16.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3813,MIGROS BIO Lasagne Bœuf de pâturage,7613312025567,/produits-surgeles/plats-cuisines,526.0,0.9,8.0,1.5,13.0,4.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3815,Frifrench Das Appenzeller Original Vitafrench Sauce À Salade,7612232018178,/plats-cuisines/pizza-menus-snacks,2220.0,0.3,0.8,0.5,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3821,Creme d'or pistache,7617400045963,/produits-surgeles/glace-entremets,1050.0,0.1,4.5,20.0,23.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3825,Véritables boucles de Willisau,7610200040435,/chocolat/biscuits-gaufres,150.0,0.1,6.0,53.0,89.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3833,Créa d'Or MANDELPLÄTZLI,7617400034974,/chocolat/biscuits-gaufres,2236.0,0.15,10.0,41.0,50.0,32.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3837,m\u0026m's PEANUT,4011100005846,/chocolat/chocolat,2144.0,0.09,9.7,53.3,58.8,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3840,Migros Tarte Flambée d'Alsace,7613269497431,/plats-cuisines/pizza-menus-snacks,1011.0,1.2,8.0,4.5,29.0,10.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3845,Prima Mocca Bonbons fourrés au goût de mocca,7613269296058,/chocolat/bonbons-chewing-gum,1620.0,0.22,0.9,62.0,89.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3848,Emincé de boeuf,7613269686019,/plats-cuisines/pizza-menus-snacks,370.0,0.92,6.0,1.5,9.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3850,SALSA All'ITALIANA NAPOLI,7616800250496,/garnitures-ingredients/soupes-sauces-bouillon,324.0,1.3,1.5,7.0,9.0,3.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856,FERRERO ROCHER the golden experience,8000500003787,/chocolat/chocolat,2506.0,0.15,8.2,39.9,44.4,42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3859,Anna's Légumes Apero avec sauce,7617027634243,/plats-cuisines/pizza-menus-snacks,340.0,0.0,3.0,4.0,6.0,21.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3866,Subito Pasta Carbonara,7613269300649,/plats-cuisines/plats-cuisines,1550.0,3.0,13.0,6.0,68.0,4.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3876,M Classic Choco Toffee Caramel enrobé de chocolat noir,7617027937535,/chocolat/bonbons-chewing-gum,1911.0,0.42,3.5,37.0,64.0,20.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3878,M-Budget Gnocchis de pommes de terre ,7617027626804,/plats-cuisines/pizza-menus-snacks,695.0,0.85,3.5,0.5,36.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3880,Pastelli,7616700004236,/boulangerie/pains-longue-conservation,2122.0,1.8,8.0,1.5,46.0,32.0,14.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3887,Zweifel Snacketti Paprika Shells,7610095147004,/aperitif/snacks,1930.0,2.6,5.0,6.0,70.0,17.0,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3895,ALTANATURA A la Toscane,4104420031081,TO_CLASSIFY,118.0,0.7,1.1,3.5,4.2,0.2,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3899,M Classic French Dressing aux herbes Au mélange équilibré de trois herbes,7613269268055,/garnitures-ingredients/soupes-sauces-bouillon,940.0,1.8,1.0,1.5,2.0,24.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901,Dulci Pica - Bonbons gelés fourrés au goût de fraise,8413178007092,/chocolat/divers,1643.0,0.18,1.4,68.0,86.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3916,Délice dinde,7613269293262,/produits-surgeles/viande,1036.0,1.3,15.0,2.0,15.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3927,Knorr Mix pour Maccaroni al Forno,7611100171571,/garnitures-ingredients/soupes-sauces-bouillon,760.0,0.68,10.0,3.0,15.0,9.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3930,MIDOR ALASKA Glace à l'eau à l'arôme de citron et d'orange,7617400040432,/produits-surgeles/glace-entremets,454.0,0.0,0.5,19.0,22.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3932,Tradition Sablé alle mandorle salate,7617400039122,/chocolat/biscuits-gaufres,2187.0,1.0,8.0,25.0,60.0,27.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3934,Alnatura Graines de potiron,4104420026803,/mueesli-cereales/cereales,2478.0,0.01,37.0,1.3,1.3,43.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3946,Migros Sélection Chanterelles Spéciales ,7613312131794,/garnitures-ingredients/champignons,1146.0,0.01,16.0,2.5,26.0,5.2,0.8,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
